Datetime,EU-AUT,EU-BEL,EU-BGR,EU-BIH,EU-CHE,EU-CYP,EU-CZE,EU-DEU,EU-DNK,EU-EST,EU-ESP,EU-FIN,EU-FRA,EU-GRC,EU-HRV,EU-HUN,EU-IRL,EU-ISL,EU-ITA,EU-LTU,EU-LUX,EU-LVA,EU-MKD,EU-MNE,EU-NLD,EU-NOR,EU-POL,EU-PRT,EU-ROU,EU-SRB,EU-SWE,EU-SVN,EU-SVK,EU-GBR,SA-CHL,AF-ZAF,NA-PAN,NA-MEX,SA-PER,SA-URY,SA-ARG,EU-GEO,OC-NZL,AS-MYS,AS-OMN,EU-UKR,AS-TUR,AS-SGP,NA-CAN,NA-CAN-QC,NA-CAN-SK,NA-CAN-ON,NA-CAN-NO,NA-CAN-MB,NA-CAN-NL,NA-CAN-BC,NA-CAN-AR,NA-CAN-AB,NA-USA,NA-USA-AZ,NA-USA-CA,NA-USA-ER,NA-USA-FR,NA-USA-ME,NA-USA-MW,NA-USA-NE,NA-USA-NW,NA-USA-NY,NA-USA-RE,NA-USA-RM,NA-USA-RW,NA-USA-RA,NA-USA-SN,NA-USA-SS,NA-USA-SC,NA-USA-SA,NA-USA-SW,NA-USA-SE,NA-USA-SV,NA-USA-GU,NA-USA-HA,NA-USA-PR,NA-USA-AK,AS-IND,AS-IND-EA,AS-IND-NE,AS-IND-NO,AS-IND-SO,AS-IND-WE,SA-BRA,SA-BRA-CN,SA-BRA-SO,SA-BRA-NE,SA-BRA-SE,SA-BRA-CW,SA-BRA-NW,SA-BRA-WE,AS-JPN,AS-JPN-HO,AS-JPN-OK,AS-JPN-TO,AS-JPN-CE,AS-JPN-SH,AS-JPN-KY,OC-AUS,OC-AUS-WA,OC-AUS-QL,OC-AUS-SA,OC-AUS-SW,OC-AUS-VI,OC-AUS-TA,OC-AUS-NT,AS-CHN,AS-CHN-HK,AS-CHN-MA,AS-CHN-AN,AS-CHN-BE,AS-CHN-CH,AS-CHN-FU,AS-CHN-GA,AS-CHN-GD,AS-CHN-GX,AS-CHN-GU,AS-CHN-HA,AS-CHN-HB,AS-CHN-HJ,AS-CHN-HE,AS-CHN-HU,AS-CHN-HN,AS-CHN-WM,AS-CHN-EM,AS-CHN-JS,AS-CHN-JX,AS-CHN-JI,AS-CHN-LI,AS-CHN-NI,AS-CHN-QI,AS-CHN-SI,AS-CHN-SD,AS-CHN-SH,AS-CHN-SX,AS-CHN-SC,AS-CHN-TJ,AS-CHN-TI,AS-CHN-XI,AS-CHN-YU,AS-CHN-ZH,AS-RUS,AS-RUS-CE,AS-RUS-SO,AS-RUS-MV,AS-RUS-NW,AS-RUS-UR,AS-RUS-SI,AS-RUS-FE,AF-AGO,AF-BDI,AF-BEN,AF-BFA,AF-BWA,AF-CAF,AF-CIV,AF-CMR,AF-COD,AF-COG,AF-CPV,AF-DJI,AF-DZA,AF-EGY,AF-ERI,AF-ESH,AF-ETH,AF-GAB,AF-GHA,AF-GIN,AF-GMB,AF-GNB,AF-GNQ,AF-KEN,AF-LBR,AF-LBY,AF-LSO,AF-MAR,AF-MDG,AF-MLI,AF-MOZ,AF-MRT,AF-MUS,AF-MWI,AF-NAM,AF-NER,AF-NGA,AF-RWA,AF-SDN,AF-SEN,AF-SLE,AF-SOM,AF-SWZ,AF-TCD,AF-TGO,AF-TUN,AF-TZA,AF-UGA,AF-ZMB,AF-ZWE,AS-AFG,AS-ARE,AS-BGD,AS-BHR,AS-BRN,AS-BTN,AS-IDN,AS-IRN,AS-IRQ,AS-ISR,AS-JOR,AS-KAZ,AS-KGZ,AS-KHM,AS-KOR,AS-KWT,AS-LAO,AS-LBN,AS-LKA,AS-MMR,AS-MNG,AS-NPL,AS-PAK,AS-PHL,AS-PRK,AS-QAT,AS-SAU,AS-SYR,AS-THA,AS-TJK,AS-TKM,AS-TLS,AS-TWN,AS-UZB,AS-VNM,AS-YEM,EU-ALB,EU-ARM,EU-AZE,EU-BLR,EU-KOS,EU-MDA,EU-MLT,NA-BLZ,NA-CRI,NA-CUB,NA-DOM,NA-GTM,NA-HND,NA-HTI,NA-JAM,NA-NIC,NA-SLV,NA-TTO,OC-ATA,OC-FJI,OC-PNG,SA-BOL,SA-COL,SA-ECU,SA-GUF,SA-GUY,SA-PRY,SA-SUR,SA-VEN
02/03/2015 21:00,9285,11859,4503,1753,8662,569,9275,77355,4367,1173,37742,10961,67322,7609,2549,5485,4117,2308,42505,1369,1093,874,1052,487,15046,17914,21524,8020,8026,5217,18894,1868,3663,56035,8524,31093,1345,34029,6068,1684,16937,1150,5781,14173,2243,18791,26349,4826,84858,30768,3501,19856,122,3493,1923,8799,4434,11962,510395,14196,31585,47433,30057,3179,26379,18285,31023,22351,37747,13531,72060,8383,7861,16645,27927,17860,15160,27987,36605,199,1128,2007,788,145342,17219,1581,38683,41822,46062,78410,5789,13481,11830,39748,7210,273,135,91710,3349,728,37758,37694,3048,9134,30202,4616,7158,1859,8536,6223,1444,367,518439,3999,439,16397,9492,8308,17838,11039,52827,13965,11680,2770,33988,9479,29883,16382,14015,13309,12700,52615,10773,7245,21138,9456,6957,12577,53170,13686,17498,18488,8390,428,19544,13636,37302,136653,33431,12695,15427,12844,33397,27670,4707,1039,42,158,212,482,18,1114,845,985,210,41,31,6061,15070,28,13,776,276,1494,85,42,39,52,739,46,2926,99,4094,160,406,1033,131,286,145,432,121,3356,85,1009,472,45,33,159,233,186,2125,564,299,1164,935,576,7343,4922,1702,347,264,21796,23655,4950,5641,1595,11427,1253,532,65449,3919,641,1672,1055,1498,780,421,7179,8200,1544,2864,29621,1738,18133,1678,1648,13,26833,4713,15431,427,689,593,2148,4023,872,683,254,49,1274,1948,2094,1081,926,111,384,455,690,1137,1,117,502,946,8774,2772,36,95,1931,251,13283
02/03/2015 22:00,9092,11925,4370,1618,8378,516,8701,74131,3998,1075,34904,10672,70577,7015,2322,5206,3682,2272,38189,1230,1013,770,1171,463,13850,17166,19782,7692,7389,5067,17702,1734,3473,50796,7935,32730,1223,33758,6030,1620,17112,1069,5703,14570,2196,17823,24889,4974,88287,32877,3567,21001,123,3617,1955,8625,4511,12012,517941,14186,31702,47813,29864,3205,26489,19402,30517,23064,39711,13655,73761,8379,7889,16606,28436,18325,15591,27140,38004,201,1123,2159,773,146031,17473,1574,38258,42460,46296,83512,5949,14901,11887,42661,7107,265,131,98674,3552,833,40922,40785,3132,9450,31153,4742,7684,1953,8776,6214,1422,361,520862,4138,454,16960,9817,8595,18452,11091,54658,14029,11734,2782,35151,9542,30906,16945,14500,13371,13138,54420,11142,7293,21865,9499,6894,12635,54997,14151,18100,18575,8676,424,19366,13700,38579,132567,34604,13356,15268,13251,34156,28324,4618,918,39,132,212,452,14,887,716,858,216,43,30,5245,13882,26,13,726,248,1112,65,32,30,48,703,35,2684,96,3433,152,300,1013,99,281,135,388,96,2878,68,928,348,35,32,148,184,151,1915,534,282,1146,870,583,7143,5213,1575,377,275,23280,23014,4594,4818,1469,11508,1398,570,68404,3614,660,1550,1144,1599,800,461,7103,8775,1630,2678,28659,1625,19337,1742,1680,13,28371,4805,15938,403,623,582,2107,3934,847,665,231,50,1273,2026,2334,1114,951,115,407,467,714,1204,1,117,522,1032,8901,2882,37,111,1969,258,14276
02/03/2015 23:00,8350,11810,4119,1442,8029,452,8252,68850,3635,995,31835,10146,69614,6349,2020,4930,3563,2242,34493,1145,904,700,1159,469,12764,16325,18384,7237,6802,4825,16602,1607,3310,44784,7587,31265,1193,33433,5723,1552,18937,1048,5685,14789,2131,17435,23983,5310,90440,33653,3606,22032,124,3746,2001,8547,4630,12101,535578,14330,31834,48961,30140,3295,26821,20395,30431,24240,42653,14122,77853,8516,7965,16612,29958,18865,16275,26452,41517,202,1114,2299,766,149438,17478,1658,39011,43399,47926,83114,6020,14876,11809,42355,7629,273,135,109487,3807,949,44898,46322,3512,9998,31511,4781,7874,1887,9003,6241,1375,349,539032,4166,457,17073,9882,8652,18573,11472,55019,14509,12143,2877,35387,10206,31112,17057,14596,13831,13225,54776,11216,7801,22010,9820,6925,13070,55358,14244,18220,19219,8733,426,19454,14172,38834,127260,34046,13245,15035,13099,34830,28405,4746,879,37,123,217,431,13,744,690,811,226,40,30,4807,13032,26,14,717,232,891,53,27,25,45,720,29,2514,94,3025,149,236,1026,79,286,128,377,87,2677,57,869,275,29,32,140,167,127,1624,523,276,1153,825,618,7358,5414,1531,403,282,24912,22617,4472,4379,1381,11969,1486,611,75151,3505,680,1463,1315,1710,821,477,7587,9292,1693,2613,28012,1546,20662,1951,1848,14,29592,5303,16496,395,610,593,2146,3901,806,651,216,51,1272,2198,2537,1157,983,126,467,482,744,1283,1,116,532,1185,10374,3121,37,125,2127,261,15413
03/03/2015,7954,11130,3859,1266,7686,395,8078,65199,3390,952,29426,9760,65114,5781,1766,4612,3272,2219,31376,1099,859,666,1037,414,11865,15726,17418,6362,6448,4574,15870,1532,3209,39518,7477,28991,1246,34153,6137,1845,19333,1023,5706,14990,2028,17027,23655,5648,90766,33312,3632,22358,124,3837,2013,8691,4660,12138,550346,14827,32340,51032,30510,3495,28186,20090,31058,24082,42986,14404,80082,8982,8420,17007,31859,19878,16999,26342,43299,201,1099,2319,778,156316,17397,1804,43041,45214,48879,83967,6070,15184,12428,42243,7573,276,137,118772,4012,1055,48695,50509,3818,10684,31618,4798,7952,1815,9144,6250,1323,336,542665,4463,490,18252,10575,9258,19878,11547,58885,14604,12224,2895,37856,10827,33282,18253,15630,13923,14155,58628,12004,8277,23553,9882,7163,13156,59239,15237,19498,19349,9341,442,20126,14267,41556,123349,33351,12952,14785,12915,34397,28371,4774,857,36,116,228,423,12,693,679,781,216,33,30,4499,12720,26,13,725,220,818,48,25,23,42,686,27,2455,93,2720,152,214,1073,72,312,126,371,81,2532,53,849,249,27,32,137,155,119,1564,534,282,1185,808,642,8226,5633,1581,427,291,26382,22235,4612,4160,1351,12277,1578,648,78232,3613,699,1431,1403,1811,841,494,8900,9678,1724,2686,27375,1519,21854,2055,1971,16,31904,5660,16997,403,610,640,2323,3932,764,646,205,55,1273,2381,2539,1275,1057,151,545,508,805,1309,1,115,532,1253,10502,3483,37,126,2240,263,15598
03/03/2015 01:00,7729,10683,3579,1152,7862,356,8132,62913,3283,932,27463,9565,64463,5689,1600,4431,3052,2196,29236,1077,832,646,910,391,11322,15454,16777,5920,6183,4223,15604,1426,3104,38646,7475,26512,1204,37372,6217,1867,18355,1032,5703,17190,2055,17304,23481,6164,90336,32799,3690,21930,126,3842,1979,9132,4574,12265,550701,15756,33917,51337,29229,3431,28373,19433,32631,23476,42361,14098,79417,9540,8517,17254,32293,19826,16841,25432,43071,199,1099,2189,818,159804,17654,1700,46542,44684,49227,81280,6087,14999,12087,40409,7553,278,138,122366,4115,1097,50129,52006,3923,11095,31781,4887,7989,1754,9268,6261,1294,329,581427,4743,520,19361,11223,9822,21098,12353,62479,15630,13093,3095,40168,11240,35321,19369,16594,14902,15016,62186,12742,8593,24989,10562,7209,14073,62879,16145,20702,20715,9905,444,20259,15268,44068,120178,31890,12579,14161,12572,34053,27825,4602,859,37,114,217,430,12,656,687,774,201,30,32,4394,13018,29,12,784,216,766,46,23,21,42,699,26,2520,94,2637,167,199,1153,67,331,128,375,79,2479,50,872,231,26,34,140,151,113,1517,590,315,1243,824,669,9046,5832,1810,450,298,27472,22823,5267,4161,1384,12615,1660,677,78514,3916,713,1462,1290,1884,856,508,8592,9898,1725,3020,27770,1551,22761,2159,2106,17,33198,6051,17360,427,626,681,2479,4106,706,651,201,61,1333,2415,2313,1469,1238,164,575,591,909,1247,1,114,526,1153,10148,3630,37,113,2117,264,14424
03/03/2015 02:00,7585,10253,3433,1113,7963,335,7958,62118,3264,926,26318,9417,62285,5520,1524,4217,2877,2179,27884,1073,793,640,826,357,11082,15388,16476,5578,6114,3972,15592,1433,3050,38601,7542,25135,1161,37465,6159,1755,17062,1063,5675,18195,2399,17355,23967,6383,88936,31979,3679,21141,126,3773,1904,9618,4389,12327,542663,16172,36645,50425,26981,3328,27791,18209,34353,22416,40838,13455,77370,9441,8361,17458,31754,19427,16543,25505,41790,199,1116,1976,862,160005,18072,1630,46312,44055,49940,76744,5969,14148,11552,37860,7225,279,138,123756,4166,1118,50625,52576,3966,11306,32041,5095,7988,1714,9383,6263,1274,324,617767,4929,541,20097,11651,10197,21900,13110,64870,16576,13906,3284,41701,11449,36662,20098,17230,15808,15594,64550,13224,8755,25950,11200,7712,14935,65268,16749,21483,21989,10284,475,21697,16205,45737,119794,29791,11589,13220,11939,32873,26968,4476,887,41,116,201,470,12,642,715,793,183,29,34,4518,14662,31,11,832,220,747,45,23,21,42,749,25,2807,98,2669,178,193,1406,65,352,141,389,81,2529,49,980,224,25,35,155,155,110,1472,631,337,1428,911,693,9946,5986,1994,470,303,28086,23542,5781,4519,1532,12918,1720,694,77766,4348,721,1620,1275,1924,863,519,8354,9956,1705,3289,27778,1712,23323,2250,2227,17,32916,6404,17542,461,656,727,2650,4225,664,678,205,64,1370,2245,1992,1553,1341,149,528,648,956,1131,0,114,517,958,8809,3393,37,94,1822,259,12561
03/03/2015 03:00,7530,9965,3393,1085,8181,332,7871,62629,3277,933,25784,9479,60199,5411,1505,4125,2783,2188,27607,1087,805,652,783,335,10994,15466,16500,5381,6094,3781,15619,1425,3087,37728,8073,24218,1108,36304,5902,1652,15317,1140,5747,19088,2358,18360,24092,6562,85947,30919,3524,19806,125,3652,1847,9623,4242,12208,522268,15848,36708,48546,24478,3165,27192,16702,34372,20954,38435,12498,74156,9230,8125,17208,30682,18601,15930,25307,39891,198,1154,1798,863,160752,19009,1585,45023,44023,51116,71241,5856,12908,11060,34784,6770,274,136,116788,3948,1097,48125,48969,3765,10884,32542,5233,8134,1691,9620,6278,1265,321,641993,5021,551,20460,11867,10382,22300,13607,66060,17203,14448,3408,42480,10867,37339,20466,17548,16417,15882,65742,13464,8308,26436,11613,8182,15510,66471,17054,21881,22830,10473,503,23033,16821,46592,120280,27965,10793,12583,11466,32008,26121,4422,997,43,128,184,498,14,655,810,876,175,28,35,5125,15811,34,10,1027,242,765,46,23,21,47,815,26,3051,101,2612,191,199,1523,67,371,151,439,92,2773,50,1064,231,26,36,165,177,113,1507,675,360,1514,972,710,10757,6090,2197,487,306,28231,24809,6345,5182,1658,13138,1750,701,72554,4824,724,1738,1303,1930,863,527,8757,9894,1676,3584,26402,1831,23535,2315,2314,17,32664,6659,17549,498,743,768,2804,4355,632,695,224,59,1294,1966,1766,1432,1240,119,441,605,892,1031,0,115,509,826,7685,2933,36,82,1607,254,11188
03/03/2015 04:00,7815,10025,3372,1102,7593,336,8020,64162,3337,977,25585,9854,60592,5496,1539,4250,2775,2200,27703,1155,817,699,771,332,11100,15610,16797,5306,6134,3730,15846,1465,3170,36975,8592,23930,1030,34646,5542,1484,14302,1287,5847,18986,2369,19790,25468,6572,82494,29717,3383,18458,122,3521,1811,9416,4154,11912,494682,15192,35816,45065,21730,2941,25755,15462,33502,19490,36264,11538,70475,8795,7626,16520,29319,17275,14997,25092,37815,197,1186,1682,844,161256,18709,1494,44700,44955,51401,67685,5764,12034,10725,32888,6219,268,133,124150,4180,1129,50741,52681,3997,11422,33113,5314,8264,1755,9831,6349,1276,324,654106,4761,522,19435,11264,9860,21180,13856,62719,17522,14720,3471,40323,10827,35452,19441,16659,16722,15072,62420,12790,8277,25085,11826,8492,15797,63116,16206,20779,23253,9942,523,23908,17132,44231,121239,26328,10116,12302,10767,31058,25448,4368,1060,46,137,174,529,15,726,864,931,167,28,36,5574,17073,36,10,1178,257,859,51,26,24,50,872,28,3318,104,2712,202,226,1637,77,384,161,466,100,2973,56,1157,264,28,37,177,193,124,1643,715,382,1599,1039,719,11368,6140,2379,501,306,28034,26216,6853,6422,1796,13247,1753,699,74682,5252,722,1869,1392,1912,858,530,8996,9783,1653,3849,27155,1957,23489,2351,2358,17,30861,6786,17433,531,793,798,2915,4473,624,715,239,49,1140,1748,1645,1197,1012,99,381,493,761,962,0,116,507,770,6628,2595,36,76,1512,250,10417
03/03/2015 05:00,8959,10505,3374,1184,7975,349,8553,67745,3618,1118,26353,10725,65119,6032,1701,4639,2789,2211,29837,1386,849,820,820,325,11541,16127,17501,5220,6354,3883,16820,1577,3323,36319,8855,23825,974,32609,5253,1355,13610,1401,5825,18639,2532,20590,29509,6507,80704,29687,3269,17823,118,3363,1791,9042,4104,11505,470472,14058,33987,42115,19598,2799,24729,14728,31710,18498,34965,11014,68109,8172,7141,15622,27845,16223,14206,24607,36526,197,1187,1595,810,161572,18922,1499,44831,44104,52219,65238,5615,11493,10456,31638,5881,264,131,124985,4171,1139,51131,52913,3987,11644,33666,5452,8447,1782,10036,6362,1267,322,620189,4743,520,19361,11223,9822,21098,13159,62481,16639,13960,3297,40169,10888,35321,19369,16594,15868,15016,62186,12743,8323,24989,11239,8649,14993,62879,16145,20702,22071,9905,532,24350,16265,44068,123250,25636,9859,12119,10553,30698,25062,4325,1126,49,147,168,557,16,776,918,989,166,32,38,6065,18210,37,10,1209,275,930,55,28,26,53,1011,30,3559,107,2862,210,247,1736,84,392,170,493,110,3192,59,1241,289,30,38,187,210,132,1775,744,398,1673,1100,720,11732,6149,2514,514,304,27697,27468,7223,6949,1921,13251,1734,694,75302,5562,719,1986,1464,1885,852,531,9162,9696,1646,4044,28447,2071,23329,2356,2360,18,32468,6791,17268,556,841,813,2971,4558,649,732,255,42,1031,1618,1558,1036,857,92,353,415,667,913,0,118,511,730,6135,2422,35,72,1444,244,9871
03/03/2015 06:00,10188,11796,3524,1403,8746,417,9597,76710,4291,1258,29145,11092,71645,6893,2021,5301,3088,2239,35420,1548,904,946,884,364,12996,17596,19444,5378,6827,4315,18614,1869,3664,38051,9404,23969,936,31461,4953,1283,13262,1470,5706,19260,2570,21500,31160,6605,79598,29831,3235,17543,114,3287,1800,8551,4124,11111,455204,13139,31591,40229,18268,2716,23947,14371,29708,17979,34469,10690,66766,7828,6861,14862,26857,15873,13834,25458,36069,199,1169,1563,767,159734,18605,1491,44707,43820,51120,64049,5412,11252,10334,31116,5657,257,128,123671,4102,1139,50804,52249,3923,11454,34239,5593,8592,1859,10075,6474,1312,333,617767,4771,523,19470,11284,9879,21220,13110,62838,16577,13906,3284,40399,10908,35519,19477,16690,15808,15101,62537,12813,8340,25133,11200,8212,14936,63237,16236,20818,21989,9960,506,23120,16204,44310,127517,25470,9774,12143,10448,30572,25113,4330,1184,51,156,167,578,18,830,966,1042,166,35,38,6507,19032,38,10,1200,290,1008,59,30,28,56,1040,32,3737,109,3143,215,270,1869,92,392,177,516,118,3389,63,1305,317,33,39,194,226,141,2022,761,408,1728,1145,716,11848,6140,2589,525,302,27431,28146,7413,7112,2012,13179,1704,690,74950,5718,716,2071,1325,1864,846,528,9272,9685,1657,4147,29609,2153,23209,2335,2331,18,32483,6708,17136,572,882,813,2973,4600,721,745,270,39,990,1524,1526,968,798,87,333,385,623,894,0,125,519,716,5933,2299,34,71,1419,235,9670
03/03/2015 07:00,10972,12677,3790,1601,9413,469,10054,82440,4938,1386,33310,11305,73851,7297,2280,5588,3631,2304,41525,1694,1021,1068,934,418,14959,19107,21374,5662,7517,4768,20118,2062,3833,45279,9973,24664,912,30104,4793,1232,13205,1473,5563,19550,2655,21737,31394,6661,78883,30162,3204,17269,111,3262,1824,8023,4183,10845,447118,12600,29368,39206,17368,2663,23481,14246,27991,17725,34423,10485,66073,7670,6658,14293,26376,15904,13654,27155,36153,203,1125,1593,719,158354,18068,1495,44165,43625,51016,63851,5306,11208,10244,31153,5564,248,123,123859,4194,1129,51047,52070,3934,11485,34576,5624,8877,1917,9944,6521,1349,343,621400,4780,524,19507,11305,9897,21260,13183,62957,16671,13987,3303,40476,10928,35583,19512,16722,15899,15130,62656,12837,8355,25181,11259,8182,15022,63351,16266,20857,22115,9980,503,23033,16295,44391,132763,25474,9798,12181,10277,30690,25032,4296,1227,52,162,165,592,18,880,1003,1080,166,38,39,6834,19443,39,10,1214,301,1078,63,32,30,58,1037,34,3834,110,3504,216,291,2083,100,389,181,535,124,3541,67,1347,341,35,39,198,239,149,2259,764,411,1762,1171,709,11783,6136,2606,533,300,27387,28316,7429,7073,2058,13078,1675,691,75599,5727,716,2113,1303,1858,845,523,8892,9766,1684,4161,30256,2196,23238,2298,2292,18,32409,6592,17093,576,913,804,2937,4601,798,751,281,37,965,1490,1556,918,756,85,326,364,590,912,1,138,529,730,5807,2253,33,72,1442,230,9861
03/03/2015 08:00,11186,12839,4208,1718,9765,504,10198,84730,5136,1430,35976,11459,74639,7688,2399,5614,3927,2344,46829,1756,1084,1139,992,438,16080,19524,22357,6482,7960,4927,20513,2064,3935,52175,9750,27450,890,29131,4727,1195,13446,1417,5614,19377,2652,21771,31508,6657,79473,31105,3197,17227,110,3278,1864,7680,4286,10726,443116,12227,28095,38708,16926,2645,23253,14323,27038,17689,34775,10454,65979,7662,6587,13971,26080,15994,13532,27011,36571,206,1065,1762,688,156150,17247,1514,43019,43702,50687,65567,5298,11655,9967,32462,5571,243,120,120165,4161,1097,49760,50097,3786,11264,33835,5541,8780,1932,9591,6300,1348,342,622612,4790,525,19543,11327,9916,21297,13208,63074,16702,14014,3309,40553,10928,35650,19548,16753,15929,15158,62774,12861,8355,25230,11279,8227,15051,63468,16294,20897,22156,9998,507,23165,16326,44473,135953,25550,9742,12427,10270,30936,25136,4553,1250,52,167,167,598,19,917,1025,1100,172,40,39,7010,19461,39,10,1220,307,1162,66,33,32,59,979,36,3852,110,3891,214,307,2350,106,383,181,547,128,3639,70,1365,361,36,39,198,247,156,2327,757,409,1775,1178,703,11642,6151,2580,537,299,27612,27670,7322,6997,2061,12996,1656,698,75415,5629,719,2115,1340,1873,847,517,8845,9913,1793,4111,30770,2200,23444,2253,2259,17,32781,6498,17161,574,929,790,2887,4574,824,752,286,36,967,1523,1723,900,741,87,333,356,578,1010,1,143,576,798,5804,2296,33,80,1558,230,10890
03/03/2015 09:00,11264,13001,4454,1757,9578,504,10281,84974,5160,1431,37287,11456,74322,7647,2383,5655,4126,2345,48047,1752,1073,1146,1030,438,16701,19102,22686,7408,8063,4996,20410,1991,3976,53532,10047,30337,880,28490,4753,1244,13950,1358,5336,18898,2586,21307,29657,6643,79795,31247,3121,17504,109,3322,1931,7510,4456,10597,445303,12111,27164,38701,16910,2632,23353,14837,26875,18004,35806,10671,67088,7652,6572,13824,26001,16131,13689,25842,37825,205,1014,1878,673,157173,17585,1520,43208,43709,51169,67350,5108,12214,9731,33852,5804,243,120,119094,4218,1076,49602,49317,3755,11127,33397,5580,8733,1908,9426,6066,1342,341,623823,4790,525,19543,11327,9916,21297,13232,63074,16732,14041,3314,40552,10765,35650,19548,16753,15959,15158,62775,12861,8228,25230,11298,8243,15079,63468,16294,20897,22197,9998,508,23206,16356,44473,138994,27026,10219,13327,10591,31473,25889,4812,1253,52,168,171,599,19,939,1033,1103,191,42,39,7042,19198,38,11,1216,308,1282,68,34,33,59,980,37,3814,109,4014,212,318,2636,109,379,180,553,130,3682,71,1366,374,37,39,196,250,159,2347,747,405,1768,1171,702,11533,6190,2536,533,300,28032,27202,7167,6833,2034,12969,1648,708,75200,5491,724,2088,1309,1902,854,510,8650,10064,2150,4037,31538,2176,23764,2208,2249,16,34018,6468,17315,568,932,779,2846,4535,835,747,286,37,998,1690,1840,917,755,96,372,364,589,1075,1,132,674,852,6155,2534,32,85,1650,221,11630
03/03/2015 10:00,11378,13036,4583,1726,9606,493,10100,85990,5179,1421,37620,11456,73153,7622,2320,5716,4163,2362,47173,1744,1083,1131,1035,431,16945,18848,22799,7634,8001,4992,20262,1927,3947,53568,10025,30070,890,28500,4786,1384,14317,1335,4879,17703,2587,21189,30071,6481,82823,33206,3121,18281,108,3396,2008,7466,4647,10589,460165,12165,26852,39697,18186,2716,23741,16124,26884,19171,38394,11488,70442,7668,6710,13868,26705,16447,13970,24168,41038,201,981,2006,669,156959,17771,1629,42858,43584,51134,72754,5045,13746,10684,36357,6053,234,116,119912,4351,1129,50287,49264,3765,11116,33051,5300,8798,1907,9286,6060,1356,344,623823,4715,517,19248,11159,9767,20976,13232,62121,16732,14041,3314,39938,10765,35117,19258,16499,15959,14930,61836,12670,8228,24846,11298,8258,15079,62522,16056,20584,22197,9849,509,23249,16356,43824,139578,29279,11041,14153,11183,32900,26487,4956,1241,51,168,192,596,19,946,1030,1093,210,43,38,6969,18827,38,13,1114,304,1425,69,34,33,59,947,37,3752,108,4154,209,322,2901,111,377,177,554,130,3682,71,1359,380,37,39,192,251,160,2337,739,402,1745,1159,705,11535,6242,2502,532,302,28473,27136,7043,6840,1995,13009,1655,717,73994,5380,729,2049,1323,1935,884,502,8489,10492,2484,3977,32057,2142,24091,2168,2265,16,35302,6515,17495,564,923,776,2832,4503,834,742,283,40,1097,1819,1969,1011,829,103,398,399,654,1147,1,112,719,911,7172,2701,31,91,1752,219,12443
03/03/2015 11:00,11239,13076,4555,1707,9643,511,10112,87175,5154,1395,37673,11475,72904,7647,2327,5769,4195,2291,46564,1721,1100,1095,1027,425,17120,18417,23065,7743,7886,4918,20150,1913,3921,52206,10190,30525,897,28593,4858,1404,15126,1326,4526,17426,2578,21206,29997,6268,87135,35269,3198,19824,109,3548,2132,7451,4957,10648,492068,12581,26819,42610,20910,2946,24913,18088,27402,21020,42159,13071,75954,7892,7167,14328,28599,17923,14754,22863,46075,193,963,2121,667,155969,18013,1745,42315,43175,50741,80451,5468,15565,11761,40033,6501,231,114,114746,4163,1118,48115,47007,3607,10737,31359,4878,8432,1877,8849,5661,1325,337,614132,4715,517,19249,11159,9767,20977,13035,62121,16482,13824,3266,39938,11113,35117,19258,16499,15719,14930,61836,12670,8497,24846,11138,8258,14849,62522,16055,20584,21861,9849,509,23249,16111,43824,139195,30679,11538,15052,11827,33759,27187,5048,1221,50,167,210,595,19,942,1018,1077,209,44,39,6855,18528,38,13,1063,300,1577,69,34,33,58,943,37,3704,108,4130,209,322,3108,111,380,175,550,129,3664,70,1354,381,37,39,190,250,159,2267,737,401,1714,1149,713,11671,6286,2496,528,305,29435,27048,7007,6825,1964,13183,1827,768,71899,5345,752,2018,1453,2089,928,493,8622,11661,2511,3962,33752,2114,25247,2155,2304,17,34374,6927,17933,564,905,781,2853,4493,822,737,278,43,1166,1961,2085,1078,887,110,427,428,698,1211,1,98,654,965,7457,2884,34,96,1844,237,13175
